Target,Drug,NCT_ID,URL,Phase,Status,Outcome_type,Biomarker_category,Measure,Time_frame,Conditions,PD_neuro
INSR,Insulin,NCT03730662,https://clinicaltrials.gov/study/NCT03730662,Phase 3,Completed,secondary,PK,Pharmacokinetics (PK): Steady State Area Under the Concentration Time Curve From Zero to Tau (AUC 0-Tau) of Tirzepatide,"1 to 24 hours, 24 to 96 hours, or 120 to",Type 2 Diabetes Mellitus,No
INSR,Insulin,NCT03736785,https://clinicaltrials.gov/study/NCT03736785,Phase 2,Completed,secondary,PK,Pharmacokinetics (PK): Area Under the Concentration Time Curve (AUC) of LY3209590,Week 32,Type 2 Diabetes Mellitus,No
INSR,Insulin,NCT03766854,https://clinicaltrials.gov/study/NCT03766854,Phase 1,Completed,primary,PK,"AUCI287τ,SS - Area under the serum insulin 287 concentration-time curve during one dosing interval at steady state",From 0 to 168 hours after trial product,"Diabetes Mellitus, Type 1",No
INSR,Insulin,NCT03766854,https://clinicaltrials.gov/study/NCT03766854,Phase 1,Completed,secondary,PK,"AUCI287,0-168,FD - Area under the serum insulin 287 concentration-time curve after the first dose",From 0 to 168 hours after trial product,"Diabetes Mellitus, Type 1",No
INSR,Insulin,NCT03766854,https://clinicaltrials.gov/study/NCT03766854,Phase 1,Completed,secondary,PK,"Cmax,I287,FD - Maximum observed serum insulin 287 concentration after the first dose",From 0 to 168 hours after trial product,"Diabetes Mellitus, Type 1",No
INSR,Insulin,NCT03766854,https://clinicaltrials.gov/study/NCT03766854,Phase 1,Completed,secondary,PK,"Cmax,I287,SS - Maximum observed serum insulin 287 concentration after the last dose",From 0 to 168 hours after trial product,"Diabetes Mellitus, Type 1",No
INSR,Insulin,NCT03766854,https://clinicaltrials.gov/study/NCT03766854,Phase 1,Completed,secondary,PK,"CI287,trough - Serum insulin 287 trough concentration",Measured at the end of each dosing inter,"Diabetes Mellitus, Type 1",No
INSR,Insulin,NCT03766854,https://clinicaltrials.gov/study/NCT03766854,Phase 1,Completed,secondary,PK,"AUCIGlar,τ,SS - Area under the serum IGlar concentration-time curve during one dosing interval at steady state",From 0 to 24 hours after trial product a,"Diabetes Mellitus, Type 1",No
INSR,Insulin,NCT03766854,https://clinicaltrials.gov/study/NCT03766854,Phase 1,Completed,secondary,PK,"Cmax,IGlar,SS - Maximum observed serum IGlar concentration at steady state",From 0 to 24 hours after trial product a,"Diabetes Mellitus, Type 1",No
INSR,Insulin,NCT03766854,https://clinicaltrials.gov/study/NCT03766854,Phase 1,Completed,secondary,PK,"CIGlar,trough - Serum IGlar trough concentration",Measured at the end of each dosing inter,"Diabetes Mellitus, Type 1",No
INSR,Insulin,NCT03766854,https://clinicaltrials.gov/study/NCT03766854,Phase 1,Completed,secondary,PK,"AUCGIR,24-48h,SS - Area under the glucose infusion rate-time curve at steady state",From 24 to 48 hours after trial product,"Diabetes Mellitus, Type 1",No
INSR,Insulin,NCT03766854,https://clinicaltrials.gov/study/NCT03766854,Phase 1,Completed,secondary,PK,"AUCGIR,150-168h,SS - Area under the glucose infusion rate-time curve at steady state",From 150 to 168 hours after trial produc,"Diabetes Mellitus, Type 1",No
INSR,Insulin,NCT03766854,https://clinicaltrials.gov/study/NCT03766854,Phase 1,Completed,secondary,PK,"AUCGIR,0-24h,SS - Area under the glucose infusion rate-time curve at steady state",From 0 to 24 hours after trial product a,"Diabetes Mellitus, Type 1",No
INSR,Insulin,NCT03858062,https://clinicaltrials.gov/study/NCT03858062,N/A,Completed,other,PK,HbA1c plasma concentration,Baseline,"Diabetes Mellitus, Type 1",No
INSR,Insulin,NCT03874715,https://clinicaltrials.gov/study/NCT03874715,Phase 3,Completed,primary,PK,Pharmacokinetics (PK): Area Under the Plasma Concentration Versus Time Curve From Time Zero to Last Measurable Timepoint (AUClast) of Insulin Aspart Following Administration of Either SAR341402 (Switching Arm) or NovoLog,"0 hour (hr)(Pre-dose), 10, 20, 30, 40 &",Type 1 Diabetes Mellitus,No
INSR,Insulin,NCT03874715,https://clinicaltrials.gov/study/NCT03874715,Phase 3,Completed,primary,PK,Pharmacokinetics: Area Under the Plasma Concentration Versus Time Curve (AUC) of Insulin Aspart Following Administration of Either SAR341402 (Switching Arm) or NovoLog (Non-switching Arm),"0 hr (pre-dose), 10, 20, 30, 40 & 50 min",Type 1 Diabetes Mellitus,No
INSR,Insulin,NCT03874715,https://clinicaltrials.gov/study/NCT03874715,Phase 3,Completed,primary,PK,Pharmacokinetics: Maximum Observed Plasma Concentration (Cmax) of Insulin Aspart Following Administration of Either SAR341402 (Switching Arm) or NovoLog (Non-switching Arm),"0 hr (pre-dose), 10, 20, 30, 40 & 50 min",Type 1 Diabetes Mellitus,No
INSR,Insulin,NCT03874715,https://clinicaltrials.gov/study/NCT03874715,Phase 3,Completed,secondary,PK,Pharmacokinetics: Time to Reach Maximum Observed Plasma Concentration (Tmax) of Insulin Aspart Following Administration of Either SAR341402 (Switching Arm) or NovoLog (Non-switching Arm),"0 hr (pre-dose), 10, 20, 30, 40 & 50 min",Type 1 Diabetes Mellitus,No
INSR,Insulin,NCT03903016,https://clinicaltrials.gov/study/NCT03903016,Phase 1,Completed,primary,PK,Assessment of pharmacokinetc (PK) parameter:INS-Cmax,10 hours,Type 1 Diabetes,No
INSR,Insulin,NCT03903016,https://clinicaltrials.gov/study/NCT03903016,Phase 1,Completed,primary,PK,Assessment of PK parameter :INS-AUClast -,10 hours,Type 1 Diabetes,No
INSR,Insulin,NCT03903016,https://clinicaltrials.gov/study/NCT03903016,Phase 1,Completed,secondary,PK,Assessment of PK parameter:INS-AUC,10 hours,Type 1 Diabetes,No
INSR,Insulin,NCT03903016,https://clinicaltrials.gov/study/NCT03903016,Phase 1,Completed,secondary,PK,Assessment of PK parameter:INS-tmax,10 hours,Type 1 Diabetes,No
INSR,Insulin,NCT03903016,https://clinicaltrials.gov/study/NCT03903016,Phase 1,Completed,secondary,PK,Assessment of PK parameter:INS-t1/2z,10 hours,Type 1 Diabetes,No
INSR,Insulin,NCT03903016,https://clinicaltrials.gov/study/NCT03903016,Phase 1,Completed,secondary,PK,Assessment of pharmacodynamic (PD) parameter:GIR-AUC0-8,8 hours,Type 1 Diabetes,No
INSR,Insulin,NCT03916601,https://clinicaltrials.gov/study/NCT03916601,Phase 1,Completed,primary,PK,(Cohort 1) Assessment of PK parameter: Maximum insulin concentration (INS-Cmax),24 hours,Type 1 Diabetes,No
INSR,Insulin,NCT03916601,https://clinicaltrials.gov/study/NCT03916601,Phase 1,Completed,primary,PK,(Cohort 1) Assessment of PK parameter: Area under the insulin concentration time curve (INS-AUClast),0 to 24 hours,Type 1 Diabetes,No
INSR,Insulin,NCT03916601,https://clinicaltrials.gov/study/NCT03916601,Phase 1,Completed,primary,PK,(Cohort 2) Assessment of PK parameters: Area under the insulin concentration time curve from 0 to 4 hours post administration (INS-AUC0-4H),0 to 4 hours,Type 1 Diabetes,No
INSR,Insulin,NCT03916601,https://clinicaltrials.gov/study/NCT03916601,Phase 1,Completed,primary,PK,(Cohort 2) Area under the insulin concentration time curve from 4 to 12 hours post administration (INS-AUC4-12H),4 to 12 hours,Type 1 Diabetes,No
INSR,Insulin,NCT03916601,https://clinicaltrials.gov/study/NCT03916601,Phase 1,Completed,primary,PK,(Cohort 2) Assessment of PK parameter: Maximum insulin concentration (INS-Cmax),24 hours,Type 1 Diabetes,No
INSR,Insulin,NCT03916601,https://clinicaltrials.gov/study/NCT03916601,Phase 1,Completed,secondary,PK,Assessment of PK parameter: Area under the insulin concentration time curve from 0 to infinity (INS-AUC),0 to 24 hours,Type 1 Diabetes,No
INSR,Insulin,NCT03916601,https://clinicaltrials.gov/study/NCT03916601,Phase 1,Completed,secondary,PK,"Assessment of PK parameter: Area under the insulin concentration time curve for fractional periods post administration (INS-AUC0-4H, INS-AUC0-24H, INS-AUC4-24H)","0 to 4 hours, 0 to 24 hours, and 4 to 24",Type 1 Diabetes,No
INSR,Insulin,NCT03916601,https://clinicaltrials.gov/study/NCT03916601,Phase 1,Completed,secondary,PK,Assessment of PK parameter: Time to INS-Cmax,24 hours - 4. 24 hours - 5. 0 to 24 hour,Type 1 Diabetes,No
INSR,Insulin,NCT03916601,https://clinicaltrials.gov/study/NCT03916601,Phase 1,Completed,secondary,PK,Assessment of PK parameter: Half-life (t1/2),24 hours,Type 1 Diabetes,No
INSR,Insulin,NCT03916601,https://clinicaltrials.gov/study/NCT03916601,Phase 1,Completed,secondary,PK,Assessment of PD parameter: GIR versus time curve from 0 to 24 hours post administration (GIR-AUC0-24H),0 to 24 hours,Type 1 Diabetes,No
INSR,Insulin,NCT03916601,https://clinicaltrials.gov/study/NCT03916601,Phase 1,Completed,secondary,PK,Assessment of PK parameter: Time to Cmax (INS-tmax),24 hours,Type 1 Diabetes,No
INSR,Insulin,NCT03916601,https://clinicaltrials.gov/study/NCT03916601,Phase 1,Completed,secondary,PK,Assessment of PD parameter: The area under the body weight standardized glucose infusion rate (GIR) versus time curve from 0 to 4 hours post administration (GIR-AUC0-4H),0 to 4 hours,Type 1 Diabetes,No
INSR,Insulin,NCT03916601,https://clinicaltrials.gov/study/NCT03916601,Phase 1,Completed,secondary,PK,Assessment of PD parameter: The area under the body weight standardized glucose infusion rate (GIR) versus time curve from 4 to 12 hours post administration (GIR-AUC4-12H),4 to 12 hours,Type 1 Diabetes,No
INSR,Insulin,NCT03945656,https://clinicaltrials.gov/study/NCT03945656,Phase 1,Completed,secondary,PK,"AUC (GIR, recovery, PG nadir -PG 5.5 mmol/L) - Area under the glucose infusion rate-time profile during recovery from PGnadir to a PG concentration of 5.5 mmol/L (100 mg/dL) after 2 and 3 times the individualised optimal",From start of hypoglycaemia induction af,"Diabetes Mellitus, Type 2",No
INSR,Insulin,NCT03945656,https://clinicaltrials.gov/study/NCT03945656,Phase 1,Completed,secondary,PK,"AUC (GIR, recovery, PG 5.5 mmol/L, 0-6h)-Area under the glucose infusion rate-time profile during 6 hours at a PG concentration of 5.5 mmol/L (100 mg/dL) after recovery from hypoglycaemia after 2 & 3 times the individual",From start of hypoglycaemia induction af,"Diabetes Mellitus, Type 2",No
INSR,Insulin,NCT04019821,https://clinicaltrials.gov/study/NCT04019821,Phase 4,Completed,secondary,PK,Glucose Area Under the Curve (AUC),3-hours after the prandial bolus,"Diabetes Mellitus, Type 1",No
INSR,Insulin,NCT04022291,https://clinicaltrials.gov/study/NCT04022291,Phase 1,Completed,primary,PK,Pharmacokinetic endpoints: area under the insulin concentration curve (AUCins) 0-24h,0-24hour,Healthy Volunteer,No
INSR,Insulin,NCT04022291,https://clinicaltrials.gov/study/NCT04022291,Phase 1,Completed,primary,PK,Pharmacokinetic endpoints: insulin concentration (Cins).max,0-24hour,Healthy Volunteer,No
INSR,Insulin,NCT04022291,https://clinicaltrials.gov/study/NCT04022291,Phase 1,Completed,primary,PK,Pharmacodynamic Endpoint: Area under curve (AUC)Glucose infusion rate (GIR).0-24h,0-24hour,Healthy Volunteer,No
INSR,Insulin,NCT04022291,https://clinicaltrials.gov/study/NCT04022291,Phase 1,Completed,secondary,PK,Pharmacokinetic endpoint: area under the insulin concentration curve(AUCins) 0-2h,0-2hour,Healthy Volunteer,No
INSR,Insulin,NCT04022291,https://clinicaltrials.gov/study/NCT04022291,Phase 1,Completed,secondary,PK,Pharmacokinetic endpoint: area under the insulin concentration curve(AUCins) 0-6h,0-6hour,Healthy Volunteer,No
INSR,Insulin,NCT04022291,https://clinicaltrials.gov/study/NCT04022291,Phase 1,Completed,secondary,PK,Pharmacokinetic endpoint: area under the insulin concentration curve(AUCins) 0-12h,0-12hour,Healthy Volunteer,No
INSR,Insulin,NCT04022291,https://clinicaltrials.gov/study/NCT04022291,Phase 1,Completed,secondary,PK,Pharmacokinetic endpoint: area under the insulin concentration curve(AUCins)12-24h,12-24hour,Healthy Volunteer,No
INSR,Insulin,NCT04022291,https://clinicaltrials.gov/study/NCT04022291,Phase 1,Completed,secondary,PK,Pharmacokinetic endpoint: area under the insulin concentration curve(AUCins).0-infinity,0 to 24 hours,Healthy Volunteer,No
INSR,Insulin,NCT04022291,https://clinicaltrials.gov/study/NCT04022291,Phase 1,Completed,secondary,PK,Pharmacokinetic endpoint: time to maximum observed insulin concentration (tmax),0-24hour,Healthy Volunteer,No
INSR,Insulin,NCT04022291,https://clinicaltrials.gov/study/NCT04022291,Phase 1,Completed,secondary,PK,Pharmacokinetic endpoint: time(t)50%-ins(early),0-24hour,Healthy Volunteer,No
INSR,Insulin,NCT04022291,https://clinicaltrials.gov/study/NCT04022291,Phase 1,Completed,secondary,PK,Pharmacokinetic endpoint: time(t)50%-ins(late),0-24hour,Healthy Volunteer,No
INSR,Insulin,NCT04022291,https://clinicaltrials.gov/study/NCT04022291,Phase 1,Completed,secondary,PK,Pharmacokinetic endpoint: terminal elimination half-life (t½),0-24hour,Healthy Volunteer,No
INSR,Insulin,NCT04022291,https://clinicaltrials.gov/study/NCT04022291,Phase 1,Completed,secondary,PK,Pharmacokinetic endpoint:terminal elimination rate constant(λz),0-24hour,Healthy Volunteer,No
INSR,Insulin,NCT04022291,https://clinicaltrials.gov/study/NCT04022291,Phase 1,Completed,secondary,PK,Pharmacodynamic endpoints: area under the glucose infusion rate curve (AUCGIR) 0-2h,0-2hour,Healthy Volunteer,No
INSR,Insulin,NCT04022291,https://clinicaltrials.gov/study/NCT04022291,Phase 1,Completed,secondary,PK,Pharmacodynamic endpoints: area under the glucose infusion rate curve (AUCGIR)0-6h,0-6hour,Healthy Volunteer,No
INSR,Insulin,NCT04022291,https://clinicaltrials.gov/study/NCT04022291,Phase 1,Completed,secondary,PK,Pharmacodynamic endpoints: area under the glucose infusion rate curve(AUCGIR)0-12h,0-12hour,Healthy Volunteer,No
INSR,Insulin,NCT04022291,https://clinicaltrials.gov/study/NCT04022291,Phase 1,Completed,secondary,PK,Pharmacodynamic endpoints: area under the glucose infusion rate curve (AUCGIR)12-24h,12-24hour,Healthy Volunteer,No
INSR,Insulin,NCT04022304,https://clinicaltrials.gov/study/NCT04022304,Phase 1,Completed,primary,PK,Primary PK endpoint: area under the insulin concentration curve(AUCins).0-24h,0-24hour,Healthy Volunteer,No
INSR,Insulin,NCT04022304,https://clinicaltrials.gov/study/NCT04022304,Phase 1,Completed,primary,PK,Primary PK endpoint: maximum observed insulin concentration(Cins.max),0-24hour,Healthy Volunteer,No
INSR,Insulin,NCT04022304,https://clinicaltrials.gov/study/NCT04022304,Phase 1,Completed,primary,PK,PD endpoint:area under the glucose infusion rate curve(AUCGIR)0-24h,0-24hour,Healthy Volunteer,No
INSR,Insulin,NCT04022304,https://clinicaltrials.gov/study/NCT04022304,Phase 1,Completed,secondary,PK,Secondary PK endpoint: area under the insulin concentration-time curve(AUCins).0-infinity,0-24 hours,Healthy Volunteer,No
INSR,Insulin,NCT04022304,https://clinicaltrials.gov/study/NCT04022304,Phase 1,Completed,secondary,PK,Secondary PK endpoint: area under the insulin concentration-time curve(AUCins).0-12h,0-12hour,Healthy Volunteer,No
INSR,Insulin,NCT04022304,https://clinicaltrials.gov/study/NCT04022304,Phase 1,Completed,secondary,PK,Secondary PK endpoint: area under the insulin concentration-time curve(AUCins).12-24h,12-24hour,Healthy Volunteer,No
INSR,Insulin,NCT04022304,https://clinicaltrials.gov/study/NCT04022304,Phase 1,Completed,secondary,PK,Secondary PK endpoint:time to maximum observed insulin concentration (tmax.ins),0-24 hours,Healthy Volunteer,No
INSR,Insulin,NCT04022304,https://clinicaltrials.gov/study/NCT04022304,Phase 1,Completed,secondary,PK,Secondary PK endpoint:terminal elimination rate constant of insulin (λz),0-24 hours,Healthy Volunteer,No
INSR,Insulin,NCT04022304,https://clinicaltrials.gov/study/NCT04022304,Phase 1,Completed,secondary,PK,Secondary PK endpoint: terminal elimination half-life (t½),0-24 hours,Healthy Volunteer,No
INSR,Insulin,NCT04022304,https://clinicaltrials.gov/study/NCT04022304,Phase 1,Completed,secondary,PK,Secondary PK endpoint: time(t)50%-INS(early),0-24 hours,Healthy Volunteer,No
INSR,Insulin,NCT04022304,https://clinicaltrials.gov/study/NCT04022304,Phase 1,Completed,secondary,PK,Secondary PK endpoint: time(t)50%-INS(late),0-24 hours,Healthy Volunteer,No
INSR,Insulin,NCT04022304,https://clinicaltrials.gov/study/NCT04022304,Phase 1,Completed,secondary,PK,Secondary PD endpoint: areas under the glucose infusion rate curve(AUCGIR).0-12h,0-12hours,Healthy Volunteer,No
INSR,Insulin,NCT04022304,https://clinicaltrials.gov/study/NCT04022304,Phase 1,Completed,secondary,PK,Secondary PD endpoint: areas under the glucose infusion rate curve(AUCGIR).12-24h,12-24hours,Healthy Volunteer,No
INSR,Insulin,NCT04022317,https://clinicaltrials.gov/study/NCT04022317,Phase 1,Completed,primary,PK,PK endpoints:Area under the insulin concentration curve(AUCins).0-12h,0-12 hours,Healthy Volunteer,No
INSR,Insulin,NCT04022317,https://clinicaltrials.gov/study/NCT04022317,Phase 1,Completed,primary,PK,PD endpoints: Area under the glucose infusion rate curve(AUCGIR).0-12h,0-12 hours,Healthy Volunteer,No
INSR,Insulin,NCT04022317,https://clinicaltrials.gov/study/NCT04022317,Phase 1,Completed,secondary,PK,PK endpoint- Area under the insulin concentration curve(AUCins).0-2h,0 to 2 hours,Healthy Volunteer,No
INSR,Insulin,NCT04022317,https://clinicaltrials.gov/study/NCT04022317,Phase 1,Completed,secondary,PK,PK endpoint- Area under the insulin concentration curve(AUCins).0-6h,0 to 6 hours,Healthy Volunteer,No
INSR,Insulin,NCT04022317,https://clinicaltrials.gov/study/NCT04022317,Phase 1,Completed,secondary,PK,PK endpoint- Area under the insulin concentration curve(AUCins).6-12h,6 to 12 hours,Healthy Volunteer,No
INSR,Insulin,NCT04022317,https://clinicaltrials.gov/study/NCT04022317,Phase 1,Completed,secondary,PK,PK endpoint- Area under the insulin concentration curve(AUCins).0-infinity,0 hours to 24 hours,Healthy Volunteer,No
INSR,Insulin,NCT04022317,https://clinicaltrials.gov/study/NCT04022317,Phase 1,Completed,secondary,PK,PD endpoint: area under the glucose infusion rate curve(AUCGIR).0-2h,0 to 2 hours,Healthy Volunteer,No
INSR,Insulin,NCT04022317,https://clinicaltrials.gov/study/NCT04022317,Phase 1,Completed,secondary,PK,PD endpoint: area under the glucose infusion rate curve(AUCGIR).0-6h,0 to 6 hours,Healthy Volunteer,No
INSR,Insulin,NCT04022317,https://clinicaltrials.gov/study/NCT04022317,Phase 1,Completed,secondary,PK,PD endpoint: area under the glucose infusion rate curve(AUCGIR).6-12h,6 to 12 hours,Healthy Volunteer,No
INSR,Insulin,NCT04025775,https://clinicaltrials.gov/study/NCT04025775,N/A,Completed,secondary,PK,AUC of glucose below 3.5 mmol/l,20 day intervention period,End Stage Renal Disease; Type 2 Diabetes,No
