Toxins,Targets,Drug,Approval_yr,Action,NCT_ID,URL,Phase,Status,Start_date,Enrollment,Conditions,N_primary,N_secondary,Primary_outcome_measures,Secondary_outcome_measures,Biomarker_measures
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00237419,https://clinicaltrials.gov/study/NCT00237419,N/A,Unknown,2005-12-01,149,Ankylosing Spondylitis,1,7,Degree of structural damage (radiographic progression)after 4 and 6 years of infliximab therapy (2 years of ASSERT trial plus 2 years of EASIC trial),Degree of spinal inflammation analyzed by MRI after discontinuation of infliximab and 4-8 weeks and 2 and 4 years after re-treatment ~ Description of the various treatment regimens after the end of ASSERT of the particip,No
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00237484,https://clinicaltrials.gov/study/NCT00237484,Phase 3,Completed,2005-07-18,89,"Hepatitis C, Chronic",1,2,Proportion of subjects who have achieved sustained virological response (SVR) in the infliximab (induction dose) plus PEGETRON and the PEGETRON groups at 24 weeks post treatment end,Early virological response (EVR) ~ Safety parameters,No
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00244179,https://clinicaltrials.gov/study/NCT00244179,Phase 2,Unknown,2003-01-01,40,Reactive Arthritis,2,10,"change in funcion (WOMAC) ~ change in intensity of pain (VAS pain, scale 0-10)",BASDAI (disease activity index) ~ Patient's global (scale 0-10). ~ Physician's global (scale 0-10). ~ Reduction of NSAIDs ~ change of DNA detection ~ change of cytokine response ~ decrease of CRP/ESR ~ improvement of qua,Yes
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00244192,https://clinicaltrials.gov/study/NCT00244192,Phase 2,Completed,2003-10-01,16,COPD; Cachexia,1,16,Fat-free mass,Major Secondary Efficacy Endpoints in order of importance: ~ Other Secondary Efficacy Endpoints: ~ Other objectives of this trial are to evaluate pharmacokinetics (PK) and pharmacodynamics (PD) in the treatment of patien,Yes
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00246064,https://clinicaltrials.gov/study/NCT00246064,Phase 4,Completed,2001-12-01,210,"Arthritis, Rheumatoid",1,1,The primary efficacy endpoint is the number (%) of patients on a maintenance dose of infliximab who achieve at least 40% improvement from baseline in the combined tender and swollen joint count and tolerate any reduction,"Sustained improvement in signs and symptoms of RA at Week 54, as measured by the percentage improvement from baseline in ACR20 score. Improvement of the ACR20 core set components at Week 54.",No
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00251641,https://clinicaltrials.gov/study/NCT00251641,Phase 3,Completed,2005-09-01,868,Psoriasis,1,3,Psoriasis Area and Severity Index 75 (PASI75) Response at Week 16.,PASI75 Response at Week 26 ~ Proportion of Participants Who Achieved a PGA Score of Cleared or Minimal at Week 26 ~ Proportion of Participants Who Achieved a Physician's Global Assessment (PGA) Score of Cleared or Minima,No
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00252369,https://clinicaltrials.gov/study/NCT00252369,N/A,Terminated,,,Crohn's Disease,1,2,Fistula healing,Complications ~ Quality of life,No
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00254982,https://clinicaltrials.gov/study/NCT00254982,Phase 3,Completed,2005-08-01,593,Psoriasis,1,0,Proportion of Participants Achieving a Greater Than or Equal to 75% Improvement in Psoriasis Area and Severity Index (PASI75) Score,,No
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00261976,https://clinicaltrials.gov/study/NCT00261976,,Completed,2002-02-01,2971,"Arthritis, Rheumatoid; Crohn Disease; Psoriasis",1,2,Number of patients with each of the following long-term safety events,Number of patients with malignancies by malignancy type ~ Number of patients with serious infections by type of infection,No
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00269841,https://clinicaltrials.gov/study/NCT00269841,Phase 3,Completed,1996-05-01,94,Crohn Disease,1,1,Number of patients with 50% or more reduction from baseline in the number of open fistulae at Week 3,Percentage of patients achieving a complete response at week 52,No
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00269854,https://clinicaltrials.gov/study/NCT00269854,Phase 2,Completed,1995-06-01,108,Crohn Disease,1,1,Comparison of the proportion of patients achieving a clinical response at Week 4,"Clinical response over time; Time to loss of response; Clinical remission over time; Changes in CDAI, Inflammatory Bowel Disease Questionnaire (IBDQ) and Crohn's Disease Endoscopic Index of Severity (CDEIS) scores and C-",No
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00269867,https://clinicaltrials.gov/study/NCT00269867,Phase 3,Completed,1997-03-01,428,Rheumatoid Arthritis,1,1,Change from baseline in ACR20 response at week 30; Change in modified van der Heijde-Sharp Score,safety,No
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00271570,https://clinicaltrials.gov/study/NCT00271570,Phase 1,Completed,2004-04-01,24,Kawasaki Disease,2,0,"Area Under the Curve of Infliximab Concentration Before Infliximab Infusion and Then 2 and 24 Hours, 1 Week (5 to 9 Days), 2 Weeks (12 to 16 Days), and 4 Weeks (26 to 30 Days) After Infliximab Infusion) ~ Number of Adver",,No
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00273390,https://clinicaltrials.gov/study/NCT00273390,N/A,Completed,2001-08-01,32,Uveitis,0,0,,,
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00283712,https://clinicaltrials.gov/study/NCT00283712,Phase 2,Completed,2006-03-01,20,Pemphigus,2,13,Participant Response to Treatment at Week 18 ~ Treatment-Related Adverse Events >= Grade 3 On or Before Week 18,Adverse Events Resulting in Treatment Discontinuation ~ Participant Dermatology-Related Quality of Life Changes From Baseline to Week 18 ~ Participant Duration of Clinical Response ~ Participant Health Related Quality of,No
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00304954,https://clinicaltrials.gov/study/NCT00304954,Phase 2,Completed,2006-02-01,13,Age-Related Macular Degeneration; Choroidal Neovascularization,1,2,Monthly Rates of Anti-VEGF (Vascular Endothelial Growth Factor) Injections,Changes in Best-corrected Visual Acuity (BCVA) as Measured by the Standard Early Treatment Diabetic Retinopathy Study (ETDRS) Protocol From Baseline to 24 Weeks ~ Changes in Retinal Thickness as Measured by Optical Coher,No
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00307593,https://clinicaltrials.gov/study/NCT00307593,N/A,Completed,2004-05-01,20,Churg-Strauss Syndrome; Microscopic Polyangiitis; Wegener's Granulomatosis,1,4,Partial or complete remission of the vasculitides,Churg-Strauss syndrome ~ Microscopic polyangiitis ~ To study the safety and adverse effects of both regimens ~ Wegener's granulomatosis,No
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00317538,https://clinicaltrials.gov/study/NCT00317538,Phase 3,Completed,2003-06-01,28,Rheumatoid Arthritis,1,1,"Evaluate safety and evidence of therapeutic benefit of infliximab and methotrexate, in patients with rheumatoid arthritis who have had an incomplete response to etanercept and methotrexate (MTX), at week 16","Evaluate pharmacokinetics, immunogenicity, structural damage and pharmacodynamics over the study period",Yes
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00325078,https://clinicaltrials.gov/study/NCT00325078,Phase 1,Terminated,2006-05-01,40,Chronic Granulomatous Disease; Crohn'S-like IBD; Inflammatory Bowel Disease (IBD),2,0,Efficacy of Treatment With Study Drug ~ Safety of Study Drug,,Yes
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00336492,https://clinicaltrials.gov/study/NCT00336492,Phase 3,Completed,2006-09-01,60,Ulcerative Colitis,1,1,The Number of Participants With Clinical Response at Week 8,The Number of Participants With Pediatric Ulcerative Colitis Activity Index (PUCAI) Remission at Week 54,No
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00358670,https://clinicaltrials.gov/study/NCT00358670,Phase 3,Terminated,2006-05-01,441,Psoriasis,1,4,Number of Participants Who Achieved Psoriasis Area and Severity Index 75 (PASI75) Response at Week 128,Number of Participants Who Achieved PASI75 Response at Week 100 ~ Number of Participants Who Achieved PASI75 Response at Week 52 ~ PASI 12-month AUC (Time Adjusted Total PASI Score Over the 12 Month Period) ~ PASI 6-mont,No
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00367237,https://clinicaltrials.gov/study/NCT00367237,Phase 3,Completed,2006-05-01,115,"Arthritis, Psoriatic",1,3,Number of Subjects Achieving ACR20 (at Least 20% Improvement in American College of Rheumatology Criteria From Baseline) at Week 16,"Adverse Events ~ Change in Disease Activity Score, Each of the ACR20 Domains, Dactylitis, Enthesitis, Fatigue and Duration of Morning Stiffness, Erythrocyte Sedimentation Rate, and Disability Index of the Health Assessme",No
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00368264,https://clinicaltrials.gov/study/NCT00368264,Phase 2,Terminated,2006-09-01,1,"Lupus Erythematosus, Systemic; Lupus Nephritis",1,8,Comparison of time needed to reduce proteinuria to 1.5 g/day or less between the infliximab plus azathioprine and the azathioprine only group.,"Absolute reduction in SLE disease activity (measured by SIS and SLEDAI). ~ Absolute reduction in proteinuria at 6 weeks, 12 weeks, 20 weeks, 36 weeks, and 52 weeks after the first infusion. ~ Changes in Fatigue as determ",No
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00372723,https://clinicaltrials.gov/study/NCT00372723,Phase 2,Withdrawn,2006-07-01,0,Toxic Epidermal Necrolysis,1,1,30 day mortality,Safety labs and adverse events,No
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00394589,https://clinicaltrials.gov/study/NCT00394589,Phase 3,Terminated,2006-03-01,43,Rheumatoid Arthritis,1,0,Change in Disease Activity Score Based on 28 Joint Count (DAS28) Score.,,No
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00396747,https://clinicaltrials.gov/study/NCT00396747,Phase 4,Completed,2003-06-01,45,Rheumatoid Arthritis,1,2,"MRI synovitis, bone edema and erosions score","Efficacy (DAS Score, ACR response) ~ Side effects",No
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00432406,https://clinicaltrials.gov/study/NCT00432406,Phase 4,Completed,2006-05-01,40,Psoriatic Arthritis,2,2,"Changes in the cardiovascular risk factor levels which are directly mediated by TNF-α ~ Changes in the degree of inflammation as reflected by the MRI score, cytokines and chemokine levels","Correlation of clinical parameter, inflammatory markers and MRI findings ~ Number of patients who can achieve ACR 20",Yes
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00432432,https://clinicaltrials.gov/study/NCT00432432,Phase 4,Completed,2005-02-01,38,Ankylosing Spondylitis,1,1,The number of patient exhibited an ASAS 20 response to treatment at week 20.,Proportion of patients with 50% and 70% improvement in disease activity.Patient global assessment of disease activity and pain;BASFI;early morning stiffness;physician global assessment of disease activity.Changes in the ,No
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00439283,https://clinicaltrials.gov/study/NCT00439283,Phase 3,Completed,2003-04-01,240,Ankylosing Spondylitis,1,14,"The primary end point was the proportion of patients with a 20% improvement response according to the ASAS criteria, at week 54.",Achievement of the ASAS50 and ASAS70. ~ Acute-phase reactants (erythrocyte sedimentation rate and C-reactive protein level). ~ BASDAI. ~ Chest expansion score. ~ Finger to floor test. ~ Improvement in independent compone,No
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00443222,https://clinicaltrials.gov/study/NCT00443222,Phase 2,Completed,,,Refractory Myositis,0,0,,,
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00462072,https://clinicaltrials.gov/study/NCT00462072,Phase 4,Completed,2007-03-01,31,Crohn's Disease; Psoriasis; Psoriatic Arthritis; Rheumatoid Arthritis,6,0,Baseline (Wk 0) Disease Activity Score (DAS28) ~ Baseline (Wk 0) Psoriasis Area and Severity Index (PASI) ~ Baseline (Wk 10) Psoriasis Area and Severity Index (PASI) ~ Disease Activity Score (DAS28) Delta ~ Psoriasis Are,,No
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00463580,https://clinicaltrials.gov/study/NCT00463580,Phase 4,Completed,2008-12-01,60,Depression,1,9,Hamilton Depression Rating Scale 17 (HDRS-17) Scores,Change in Hamilton Depression Rating Scale 17 (HDRS-17) Scores Subgrouped by Baseline Hs-CRP ~ Inventory of Depressive Symptomatology-Self-Report (IDS-SR) Scores ~ Number of Participants With a 50% Reduction in Hamilton ,Yes
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00505947,https://clinicaltrials.gov/study/NCT00505947,Phase 3,Terminated,2007-07-01,12,Diabetic Macular Edema; Diabetic Retinopathy; Visual Acuity,1,1,improvement in best corrected visual acuity,anatomical improvement of diabetic macular edema and improvement in diabetic retinopathy,No
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00507403,https://clinicaltrials.gov/study/NCT00507403,Phase 4,Completed,2007-10-01,30,Ankylosing Spondylitis,1,1,Pharmacokinetic properties of infliximab in AS patients with or without methotrexate,Individual pharmacokinetic modelisation of infliximab,Yes
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00512278,https://clinicaltrials.gov/study/NCT00512278,Phase 2,Completed,2007-07-01,146,Hepatitis C,2,3,"A Comparison of the Percentage of Chronic Hepatitis C Subjects (Treatment Naive,Genotype 1) Who Achieve SVR at Week 72, After 48 Weeks of Treatment. ~ Number of Participants Achieving Sustained Virological Response (SVR)",A Comparison of the Percentage of Participants With Non-detectable HCV-RNA After 24 Weeks of Therapy. ~ Percentage of Participants Experiencing Medically Significant Infections ~ Percentage of Participants Experiencing S,No
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00514982,https://clinicaltrials.gov/study/NCT00514982,Phase 2,Withdrawn,2007-08-07,0,Colitis; Cytokines; Drug Evaluation; Hermanski-Pudlak Syndrome; Lymphocytes,1,1,To detect patterns of immune abnormalities in the colitis associated with Hermansky-Pudlak Syndrome (HPS).,Document the clinical response to and tolerance of conventional inflammatory bowel disease (IBD) therapy for HPS patients with active colitis associated with Hermansky-Pudlak Syndrome (HPS).,No
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00521924,https://clinicaltrials.gov/study/NCT00521924,Phase 3,Terminated,2007-06-01,8,Rheumatoid Arthritis,1,1,Number of Patients in Remission According to Disease Activity Score (DAS) 28 (< 2.6),DAS 28 at Baseline vs at Week 38; Quality of Life; American College of Rheumatology (ACR) Response Disease Progression (X-ray); Effect of Inflammatory Markers on Response and Disease Progression; Assess Simplified Diseas,No
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00521963,https://clinicaltrials.gov/study/NCT00521963,Phase 2,Withdrawn,2010-03-01,0,Arthritis,1,1,suppression of inflammation,Amount of systemic absorbtion,No
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00523354,https://clinicaltrials.gov/study/NCT00523354,Phase 2,Completed,2007-08-01,,Esophagitis,1,0,Tissue eosinophilia before and after therapy,,No
mptp; paraquat; rotenone; trichloroethylene,TNF,Infliximab,1998,INHIBITOR,NCT00527072,https://clinicaltrials.gov/study/NCT00527072,Phase 3,Completed,2007-07-01,217,Psoriasis,1,2,Number of Patients Who Achieve a Physician Global Assessment (PGA) Score of Minimal (1) or Clear (0),Number of Patients Achieved Psoriasis Area Activity Index (PASI) 50 Response at Week 10 ~ Number of Patients Achieved Psoriasis Area Activity Index (PASI) 50 Response at Week 26,No
